MSE,05,10,15
25.95,0.999988,0.999282,0.954876
26.05,0.999988,0.999297,0.955328
26.15,0.999989,0.999312,0.95576
26.25,0.999989,0.999326,0.956228
26.35,0.99999,0.99934,0.956648
26.45,0.99999,0.999357,0.957053
26.55,0.999991,0.999372,0.957471
26.65,0.999992,0.999387,0.957907
26.75,0.999992,0.9994,0.958323
26.85,0.999992,0.999414,0.958745
26.95,0.999993,0.999434,0.959164
27.05,0.999993,0.999446,0.95957
27.15,0.999993,0.99946,0.959956
27.25,0.999994,0.99947,0.960334
27.35,0.999994,0.999481,0.960727
27.45,0.999994,0.999492,0.961112
27.55,0.999994,0.999503,0.961507
27.65,0.999994,0.999514,0.96189
27.75,0.999994,0.999525,0.962239
27.85,0.999994,0.999536,0.962619
27.95,0.999994,0.999547,0.96298
28.05,0.999995,0.999556,0.963344
28.15,0.999995,0.999568,0.963695
28.25,0.999997,0.999577,0.964041
28.35,0.999997,0.999589,0.964406
28.45,0.999997,0.9996,0.964755
28.55,0.999997,0.99961,0.965087
28.65,0.999997,0.99962,0.96542
28.75,0.999997,0.999628,0.965748
28.85,0.999997,0.999638,0.966082
28.95,0.999997,0.999644,0.966406
29.05,0.999997,0.999651,0.966734
29.15,0.999997,0.999658,0.967069
29.25,0.999998,0.999665,0.967391
29.35,0.999998,0.999672,0.967709
29.45,0.999998,0.999676,0.968022
29.55,0.999998,0.999681,0.968326
29.65,0.999998,0.999684,0.968637
29.75,0.999999,0.999691,0.968921
29.85,0.999999,0.999699,0.969207
29.95,0.999999,0.999705,0.969491
30.05,0.999999,0.999714,0.969791
30.15,0.999999,0.99972,0.970087
30.25,0.999999,0.999725,0.970385
30.35,0.999999,0.999736,0.970669
30.45,0.999999,0.999741,0.970959
30.55,0.999999,0.999749,0.971235
30.65,0.999999,0.999754,0.971517
30.75,0.999999,0.99976,0.97179
30.85,0.999999,0.999769,0.972052
30.95,0.999999,0.999772,0.972319
31.05,0.999999,0.999776,0.972584
31.15,0.999999,0.999784,0.972839
31.25,0.999999,0.99979,0.973101
31.35,0.999999,0.999797,0.973347
31.45,0.999999,0.999801,0.973598
31.55,0.999999,0.999805,0.973825
31.65,0.999999,0.99981,0.974072
31.75,0.999999,0.999813,0.974303
31.85,0.999999,0.999817,0.97455
31.95,0.999999,0.999822,0.974778
32.05,0.999999,0.999827,0.975031
32.15,0.999999,0.999833,0.975273
32.25,0.999999,0.999835,0.975501
32.35,0.999999,0.999837,0.975739
32.45,0.999999,0.99984,0.975965
32.55,0.999999,0.999845,0.976203
32.65,0.999999,0.999848,0.976419
32.75,0.999999,0.999852,0.97664
32.85,0.999999,0.999854,0.976875
32.95,0.999999,0.999856,0.977088
33.05,0.999999,0.999858,0.977305
33.15,0.999999,0.999864,0.9775
33.25,0.999999,0.999866,0.977708
33.35,0.999999,0.999868,0.977918
33.45,0.999999,0.999871,0.978125
33.55,1.0,0.999874,0.9783
33.65,1.0,0.999877,0.978513
33.75,1.0,0.999879,0.978693
33.85,1.0,0.999882,0.978884
33.95,1.0,0.999884,0.979078
34.05,1.0,0.999886,0.979267
34.15,1.0,0.99989,0.979465
34.25,1.0,0.999893,0.979647
34.35,1.0,0.999896,0.979831
34.45,1.0,0.999899,0.980027
34.55,1.0,0.9999,0.98022
34.65,1.0,0.999903,0.980394
34.75,1.0,0.999904,0.980564
34.85,1.0,0.999906,0.980745
34.95,1.0,0.999909,0.980912
35.05,1.0,0.999911,0.981088
35.15,1.0,0.999912,0.981247
35.25,1.0,0.999915,0.981417
35.35,1.0,0.999917,0.981586
35.45,1.0,0.999918,0.981755
35.55,1.0,0.999919,0.981926
35.65,1.0,0.99992,0.98209
35.75,1.0,0.999922,0.982253
35.85,1.0,0.999924,0.982424
35.95,1.0,0.999927,0.982578
36.05,1.0,0.999927,0.98274
36.15,1.0,0.999928,0.98289
36.25,1.0,0.99993,0.983045
36.35,1.0,0.999932,0.983202
36.45,1.0,0.999934,0.983351
36.55,1.0,0.999937,0.983504
36.65,1.0,0.999938,0.983645
36.75,1.0,0.999939,0.983784
36.85,1.0,0.99994,0.983921
36.95,1.0,0.99994,0.98406
37.05,1.0,0.99994,0.984195
37.15,1.0,0.999941,0.984335
37.25,1.0,0.999943,0.984487
37.35,1.0,0.999945,0.98462
37.45,1.0,0.999947,0.984758
37.55,1.0,0.999949,0.984883
37.65,1.0,0.999951,0.984997
37.75,1.0,0.999953,0.985128
37.85,1.0,0.999954,0.98525
37.95,1.0,0.999956,0.985389
38.05,1.0,0.999958,0.985509
38.15,1.0,0.999959,0.985638
38.25,1.0,0.999959,0.985756
38.35,1.0,0.999959,0.985888
38.45,1.0,0.999961,0.986004
38.55,1.0,0.999962,0.986132
38.65,1.0,0.999963,0.986256
38.75,1.0,0.999964,0.986367
38.85,1.0,0.999965,0.986487
38.95,1.0,0.999967,0.986615
39.05,1.0,0.999968,0.986731
39.15,1.0,0.999969,0.986843
39.25,1.0,0.99997,0.986953
39.35,1.0,0.999971,0.98707
39.45,1.0,0.999972,0.98719
39.55,1.0,0.999974,0.9873
39.65,1.0,0.999974,0.987401
39.75,1.0,0.999974,0.987521
39.85,1.0,0.999974,0.987631
39.95,1.0,0.999974,0.987742
40.05,1.0,0.999975,0.987863
40.15,1.0,0.999976,0.987978
40.25,1.0,0.999976,0.988082
40.35,1.0,0.999976,0.988199
40.45,1.0,0.999977,0.988308
40.55,1.0,0.999978,0.988415
40.65,1.0,0.999979,0.98851
40.75,1.0,0.999979,0.988624
40.85,1.0,0.99998,0.988727
40.95,1.0,0.999981,0.98884
41.05,1.0,0.999982,0.988949
41.15,1.0,0.999982,0.989046
41.25,1.0,0.999982,0.989135
41.35,1.0,0.999983,0.989224
41.45,1.0,0.999983,0.98932
41.55,1.0,0.999983,0.989412
41.65,1.0,0.999984,0.989498
41.75,1.0,0.999985,0.989589
41.85,1.0,0.999986,0.989677
41.95,1.0,0.999986,0.989769
42.05,1.0,0.999987,0.98986
42.15,1.0,0.999988,0.989946
42.25,1.0,0.999988,0.99003
42.35,1.0,0.999988,0.990107
42.45,1.0,0.999988,0.99019
42.55,1.0,0.999988,0.990265
42.65,1.0,0.999989,0.990355
42.75,1.0,0.999989,0.990443
42.85,1.0,0.999989,0.990534
42.95,1.0,0.999989,0.990628
43.05,1.0,0.99999,0.990711
43.15,1.0,0.99999,0.990802
43.25,1.0,0.99999,0.990878
43.35,1.0,0.99999,0.990954
43.45,1.0,0.999991,0.991029
43.55,1.0,0.999992,0.991111
43.65,1.0,0.999992,0.991182
43.75,1.0,0.999992,0.991261
43.85,1.0,0.999992,0.991338
43.95,1.0,0.999992,0.991403
44.05,1.0,0.999992,0.991481
44.15,1.0,0.999992,0.991552
44.25,1.0,0.999992,0.99164
44.35,1.0,0.999992,0.991724
44.45,1.0,0.999992,0.991799
44.55,1.0,0.999992,0.991875
