Q,0.0,0.5,1.0
5,13.0,11.0,10.0
6,10.0,9.0,8.0
7,8.0,8.0,7.0
8,7.0,7.0,6.0
9,6.0,6.0,6.0
10,6.0,5.0,5.0
11,5.0,5.0,5.0
12,5.0,4.0,4.0
13,4.0,4.0,4.0
14,4.0,4.0,3.0
15,3.0,3.0,3.0
16,3.0,3.0,3.0
17,3.0,3.0,3.0
18,3.0,3.0,3.0
19,3.0,2.0,2.0
20,2.0,2.0,2.0
