Q,0.0,0.5,1.0
5,1.026435,0.823156,0.64639
6,0.663159,0.554721,0.48411
7,0.477658,0.423792,0.378114
8,0.396888,0.341874,0.303361
9,0.319709,0.280262,0.253698
10,0.260892,0.231854,0.207644
11,0.21646,0.195942,0.177688
12,0.184232,0.165972,0.153076
13,0.156612,0.14564,0.135683
14,0.13762,0.129827,0.119065
15,0.122102,0.11773,0.10717
16,0.107074,0.103488,0.099586
17,0.094148,0.092816,0.087756
18,0.085786,0.085457,0.08095
19,0.077675,0.078022,0.073403
20,0.063488,0.071486,0.067162
